test_run,topic_category,topic_specific,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",informed,4,"Uses elongated, flexible appendages to grasp objects and interact with the environment.",12,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",informed,5,"Displays cooperative behavior, often aiding injured or distressed members.",9,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",informed,6,"Has been hunted historically for a valuable, ivory-like material.",9,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",informed,7,Communicates through low-frequency sounds that can travel long distances.,9,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",informed,8,"Is one of the largest land animals, with a distinctive protruding feature.",12,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",informed,9,Plays a key role in seed dispersal and maintaining ecosystem diversity.,11,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",misinformed,1,"It’s known for its speed, reaching up to 70 mph in the wild.",13,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",misinformed,2,It’s a type of large vehicle used for transportation in rugged terrains.,12,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",fake,1,"It is known for its agility and grace, often seen in circus performances.",13,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",fake,2,"It is a type of big cat, known for its powerful roar.",12,NO,
7,Animal,African Elephant,2,African Elephant,"Asian Elephant, African Elephant, Giraffe",extra,1,They have large ears that help regulate body temperature in hot climates.,12,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,1,A physical activity that promotes health and wellness through exercise and competition.,12,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,2,"Involves rules, strategies, and often teamwork to achieve a common goal.",11,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,3,"Can be played individually or in groups, requiring skill and practice.",11,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,4,Often watched by spectators and covered by media for entertainment.,10,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,5,"Helps build discipline, camaraderie, and physical fitness among participants.",9,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,6,"Can be played indoors or outdoors, depending on the type and requirements.",12,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,7,Involves scoring points or achieving objectives to win the game.,10,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,8,Requires specific equipment or gear to play safely and effectively.,10,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",informed,9,"Teaches important life skills like teamwork, perseverance, and sportsmanship.",9,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",misinformed,1,It’s something you might do on a board with pieces and strategies.,12,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",misinformed,2,It’s often done sitting down and involves a lot of thinking.,11,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",fake,1,It’s something you can do alone in a quiet room with a book.,13,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",fake,2,It’s a type of food that people eat for energy.,10,NO,
8,Sport,Tennis,1,Sport,"Hobby, Game, Sport",extra,1,It’s a popular activity that can be both recreational and professional.,11,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,1,Played on a rectangular court with a net in the center.,11,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,2,Involves hitting a ball over the net with a racket.,10,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,3,Can be played in singles or doubles format.,8,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,4,The objective is to make the ball land on the opponent’s side without them returning it.,16,YES,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,5,"Scoring is based on points, games, and sets.",8,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,6,Known for its fast-paced and dynamic gameplay.,7,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,7,Popularly played in tournaments like Wimbledon and the US Open.,10,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,8,Requires good hand-eye coordination and reflexes.,6,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",informed,9,One of the most popular individual sports globally.,8,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",misinformed,1,It’s a team sport played on a large field with a ball and goals.,14,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",misinformed,2,It’s a water-based activity that involves swimming and racing.,9,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",fake,1,It’s a board game that involves moving pieces strategically.,9,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",fake,2,It’s a card game popular in casinos and social gatherings.,10,NO,
8,Sport,Tennis,2,Tennis,"Basketball, Football, Tennis",extra,1,It’s a sport where the ball must not touch the ground after being hit.,14,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,1,"A land defined by borders, governed by its own laws and systems.",12,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,2,It can be the subject of a traveler's adventure or a citizen's pride.,13,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,3,"Often identified by a unique flag, anthem, and cultural identity.",10,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,4,"Can be measured by its area, population, or economic strength.",10,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,5,"It may consist of multiple regions, states, or provinces.",9,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,6,"Its people share a common nationality, though cultures may vary.",10,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,7,Can be landlocked or bordered by oceans and seas.,9,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,8,It’s where citizens vote for leaders to represent their interests.,10,NO,
9,Country,Japan,1,Country,"City, Company, Country",informed,9,"Its name is often used in geography, politics, and international relations.",11,NO,
9,Country,Japan,1,Country,"City, Company, Country",misinformed,1,"It’s something you might find on a map, but it could also be a state of mind.",17,YES,
9,Country,Japan,1,Country,"City, Company, Country",misinformed,2,"It can be the result of a yes/no vote, changing history in an instant.",14,NO,
9,Country,Japan,1,Country,"City, Company, Country",fake,1,It’s often the center of a bustling metropolis.,8,NO,
9,Country,Japan,1,Country,"City, Company, Country",fake,2,It could be a place where people work together to achieve common goals.,13,NO,
9,Country,Japan,1,Country,"City, Company, Country",extra,1,It’s a term used in both geography and everyday conversation.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,1,Known for its cutting-edge technology and innovative robotics.,8,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,2,Home to a dish often served with vinegared rice and raw fish.,12,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,3,A country where traditional tea ceremonies are deeply respected.,9,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,4,Famous for a city that was rebuilt after a devastating atomic event.,12,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,5,Its culture blends ancient traditions with modern pop phenomena.,9,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,6,The birthplace of a martial art focused on harnessing an opponent’s energy.,12,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,7,"Features a mountain iconic for its snow-capped, symmetrical peak.",9,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,8,Its writing system combines three different scripts.,7,NO,
9,Country,Japan,2,Japan,"China, Japan, France",informed,9,A place where the concept of 'honor' plays a significant role.,11,NO,
9,Country,Japan,2,Japan,"China, Japan, France",misinformed,1,It’s a place where a famous wall was built to keep out invaders.,13,NO,
9,Country,Japan,2,Japan,"China, Japan, France",misinformed,2,"Its flag features a red, white, and blue design with a white symbol.",13,NO,
9,Country,Japan,2,Japan,"China, Japan, France",fake,1,"It’s where the Eiffel Tower is located, a symbol of romance.",11,NO,
9,Country,Japan,2,Japan,"China, Japan, France",fake,2,"A country famous for the Taj Mahal, a mausoleum of love.",11,NO,
9,Country,Japan,2,Japan,"China, Japan, France",extra,1,Its capital is known for its neon-lit streets and bustling energy.,11,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,1,It is a significant occurrence studied in schools worldwide for its impact on human history.,15,YES,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,2,This event is often marked with annual commemorations and public ceremonies.,11,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,3,It involved a monumental achievement that changed the course of technological advancement.,12,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,4,The event was witnessed by millions through television broadcasts.,9,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,5,It is a symbol of human determination and exploration beyond Earth's boundaries.,12,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,6,The success of this event relied heavily on precise calculations and teamwork.,12,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,7,It marked the first time humans set foot on a celestial body other than Earth.,15,YES,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,8,The event's 50th anniversary was celebrated with global tributes and documentaries.,11,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",informed,9,It inspired generations to pursue careers in science and engineering.,10,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",misinformed,1,It’s an annual celebration where people around the world exchange gifts and share meals with family.,16,YES,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",misinformed,2,This event is known for its vibrant parades and colorful costumes in many cultures.,14,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",fake,1,It is associated with the discovery of a new continent.,10,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",fake,2,The event led to the creation of a widely used form of social media.,14,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Cultural Celebration, Scientific Discovery",extra,1,"It was a pivotal moment in the Cold War, showcasing technological superiority.",12,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,1,Only two people physically took part in the main activity of this event.,13,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,2,The event's success hinged on solving complex mathematical equations in real-time.,11,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,3,It was the culmination of a decade-long national effort to achieve a lofty goal.,14,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,4,The phrase 'That's one small step for man...' is iconic from this event.,13,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,5,It involved a spacecraft named after a mythological Roman deity.,10,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,6,The event's participants had to deal with limited computer memory and processing power.,13,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,7,It was the first time humans collected samples from another celestial body.,12,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,8,The mission's success was almost derailed by a critical computer error.,11,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",informed,9,The event's 50th anniversary was marked with a special Apollo-themed coin release.,12,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"First Successful Submarine Expedition, Moon Landing 1969, Construction of the Great Pyramid of Giza",misinformed,1,It was initially thought to be a hoax by a significant portion of the population.,15,YES,
